,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,AVGO,.NDX.SPX,17,122.3,29.412,1.533,False,False,False,True,944.3
1,MTCH,.SPX,16,123.335,31.25,1.24,False,False,True,False,32.1
2,PSX,.SPX,16,389.78,43.75,2.145,False,True,False,False,125.32
3,STLD,.SPX,15,193.84,33.333,1.539,False,True,False,False,113.16
