,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,BA,.SPX.DJI,9,578.77,44.444,6.458,False,False,True,False,248.63
1,BBY,.SPX,14,173.07,42.857,1.741,False,False,True,False,73.21
