,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,HAL,.SPX,15,181.91,26.667,1.807,False,False,False,True,42.03
1,HRL,.SPX,13,49.46,46.154,1.716,False,False,True,False,38.33
2,OXY,.SPX,7,621.3,42.857,5.552,False,False,False,True,65.6
3,SLB,.SPX,12,356.9,41.667,2.496,False,False,False,True,60.8
4,WRB,.SPX,11,96.96,27.273,1.569,False,True,False,False,64.35
