,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,MTB,.SPX,11,174.06,36.364,2.05,False,False,True,False,124.27
1,PRU,.SPX,8,3.58,50.0,1.036,False,True,False,False,96.42
