,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,GOOG,.NDX.SPX,8,153.953,50.0,4.142,False,False,False,True,135.17
1,GOOGL,.NDX.SPX,8,292.864,75.0,15.939,False,False,False,True,134.17
