,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,AON,.SPX,18.0,229.62,38.889,1.891,1.0,0.0,0.0,0.0,324.06
1,MKTX,.SPX,11.0,147.97,45.455,1.991,1.0,0.0,0.0,0.0,248.2
2,OXY,.SPX,6.0,635.86,50.0,6.215,0.0,0.0,0.0,1.0,64.07
3,PPG,.SPX,14.0,107.6,42.857,1.455,0.0,0.0,0.0,1.0,139.53
