,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,AMGN,.NDX.SPX.DJI,7.0,163.28,57.143,3.738,0.0,0.0,0.0,1.0,243.28
1,BKNG,.NDX.SPX,16.0,8.22,12.5,1.07,0.0,0.0,0.0,1.0,3063.16
2,CMI,.SPX,10.0,213.99,40.0,2.261,0.0,1.0,0.0,0.0,236.51
3,LIN,.SPX,9.0,74.16,33.333,1.426,0.0,1.0,0.0,0.0,377.82
4,MMM,.SPX.DJI,5.0,186.41,60.0,6.275,0.0,1.0,0.0,0.0,105.51
5,ROST,.NDX.SPX,9.0,11.2,33.333,1.051,0.0,1.0,0.0,0.0,112.59
