,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,BAC,.SPX,13.0,246.07,46.154,2.485,0.0,0.0,0.0,1.0,31.88
1,FICO,.SPX,16.0,189.19,25.0,2.03,0.0,0.0,0.0,1.0,861.27
2,OGN,.SPX,5.0,101.86,60.0,8.884,0.0,0.0,0.0,1.0,21.8
3,SPG,.SPX,12.0,66.82,33.333,1.251,0.0,1.0,0.0,0.0,119.66
4,WMT,.SPX.DJI,11.0,46.84,45.455,1.37,0.0,0.0,0.0,1.0,160.49
