,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,CTAS,.NDX.SPX,10,1.29,40.0,1.013,False,False,False,True,589.67
1,DIS,.SPX.DJI,13,63.76,30.769,1.262,True,False,False,False,90.53
2,VRSN,.SPX,12,381.22,41.667,3.258,True,False,False,False,205.25
