,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,CTAS,.NDX.SPX,10,1.29,40.0,1.013,False,False,False,True,593.0
1,DIS,.SPX.DJI,13,63.76,30.769,1.262,True,False,False,False,90.35
2,GD,.SPX,11,1.28,45.455,1.015,False,False,False,True,254.81
3,VRSN,.SPX,12,381.22,41.667,3.258,True,False,False,False,204.18
