,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL
0,DGX,.SPX,15.0,443.86,60.0,3.937,0.0,1.0,0.0,0.0
