,Stock,Belongs,Number of Trades,Profit,Profit %,Profit Factor,BUY,SELL,CLOSE BUY,CLOSE SELL,Last Close
0,CDNS,.NDX.SPX,11.0,29.92,36.364,1.18,0.0,0.0,0.0,1.0,225.0
1,HOLX,.SPX,13.0,107.36,38.462,1.705,1.0,0.0,0.0,0.0,75.23
2,MRNA,.NDX.SPX,12.0,265.07,33.333,1.821,1.0,0.0,0.0,0.0,111.08
3,PANW,.NDX.SPX,8.0,765.02,87.5,17.97,1.0,0.0,0.0,0.0,240.81
